id,created_at,updated_at,user,name,phone,email,courier,shippingMethod,shippingCost,totalProduct,totalPrice,transactionId
1067,2023-11-03 07:16:57,2023-11-03 07:16:57,1067,suparmi,759.309.4384x92515,suparmi@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,713000,trs-a43e8e22-2014-433f-9e39-cd8f57e0d8bc
1068,2023-11-03 07:16:57,2023-11-03 07:16:57,1068,sigit widianto,(214)234-8277,sigit_widianto@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,97100,trs-9f55d8aa-bc66-48bd-af36-d9a387f11b4d
1069,2023-11-03 07:16:57,2023-11-03 07:16:57,1069,singgih adi putra,600-931-6111,singgih_adi_putra@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,238900,trs-9554f523-0742-47a1-af2d-1f7305a7372f
1070,2023-11-03 07:16:57,2023-11-03 07:16:57,1070,mitro panut,(749)758-1749x894,mitro_panut@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,1876300,trs-af7060ad-3fc7-4023-969a-afcbab4af1a1
1071,2023-11-03 07:16:57,2023-11-03 07:16:57,1071,rubiyati,(864)395-2188x828,rubiyati@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,2800000,trs-63b51b6c-e3ea-4385-bbc9-a712f4a1a5fc
1072,2023-11-03 07:16:57,2023-11-03 07:16:57,1072,supri yanto,9454525113,supri_yanto@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,267000,trs-f3e1ea97-4b79-4591-bf93-166e19a754d3
1073,2023-11-03 07:16:57,2023-11-03 07:16:57,1073,ani paridah,780-960-8915x29425,ani_paridah@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,3836000,trs-d69e98ba-17a0-468a-8daf-6e7f0d1f8b78
1074,2023-11-03 07:16:56,2023-11-03 07:16:56,1074,nina ayu lestari,(839)898-4450x28030,nina_ayu_lestari@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,1054802,trs-6eff2620-9899-4230-a26a-2f0e6bc75ce3
1075,2023-11-03 07:16:56,2023-11-03 07:16:56,1075,tika ramawati,+1-962-414-3701,tika_ramawati@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,1617000,trs-3cb02981-2345-4a55-84b5-84c99d57af72
1076,2023-11-03 07:16:56,2023-11-03 07:16:56,1076,paryono,001-468-218-1775x042,paryono@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,125000,trs-9196b65f-813a-4dae-836f-1917f7bb3630
1077,2023-11-03 07:16:56,2023-11-03 07:16:56,1077,sukatmi,(845)796-1893x49133,sukatmi@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,130000,trs-3b54e3d6-4bcc-4147-a201-3e7568b25157
1078,2023-11-03 07:16:56,2023-11-03 07:16:56,1078,eva apriyani,(447)928-0306x662,eva_apriyani@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,153000,trs-20427ede-e7a6-426e-ac38-7ad9aee72ddf
1079,2023-11-03 07:16:56,2023-11-03 07:16:56,1079,asiva nur aini,260.724.0030,asiva_nur_aini@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,32000,trs-f3b7fff5-7aec-44b6-9914-bfd2526018e7
1080,2023-11-03 07:16:56,2023-11-03 07:16:56,1080,m. amin,001-578-715-7303,m._amin@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,240000,trs-cd5885a0-b5b1-4632-b787-a322fc455edc
1081,2023-11-03 07:16:56,2023-11-03 07:16:56,1081,salpiah,+1-714-286-6464x3081,salpiah@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,147000,trs-8002e1c3-d793-45ee-8363-98c51a63f67f
1082,2023-11-03 07:16:56,2023-11-03 07:16:56,1082,mustaqpirin,325-631-6074x4338,mustaqpirin@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,172000,trs-208ea3ec-49d7-4a1b-af7d-1425c8d5f9d4
1083,2023-11-03 07:16:56,2023-11-03 07:16:56,1083,khairudin,3032775644,khairudin@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,260000,trs-a84bed96-689a-422b-9bc3-1511614e8e6c
1084,2023-11-03 07:16:56,2023-11-03 07:16:56,1084,khairul ilham,+1-572-222-5364x2541,khairul_ilham@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,167000,trs-a0553224-311a-44a9-bf3c-43dc47ed7f18
1085,2023-11-03 07:16:56,2023-11-03 07:16:56,1085,yuli yanti,+1-757-803-3167,yuli_yanti@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,166000,trs-0db59e41-5265-432d-a93b-6073bf11ce16
1086,2023-11-03 07:16:56,2023-11-03 07:16:56,1086,shela nur diana sari,+1-345-831-1402x80409,shela_nur_diana_sari@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,24900,trs-b747f8d2-cc77-4f24-a1ce-fe3590cdb9de
1087,2023-11-03 07:16:56,2023-11-03 07:16:56,1087,lhailatul istamaroh,840.564.5089x3079,lhailatul_istamaroh@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,107900,trs-8133d137-99cb-452f-87d9-31bdb1df526c
1088,2023-11-03 07:16:56,2023-11-03 07:16:56,1088,sudirman,001-309-560-2056x624,sudirman@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,168900,trs-61b55898-4b48-4422-afad-169f46327f7e
1089,2023-11-03 07:16:56,2023-11-03 07:16:56,1089,atik winarni,(639)443-6212x819,atik_winarni@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,144900,trs-ab42d3bb-aac9-460e-b831-463cdce37d97
1090,2023-11-03 07:16:56,2023-11-03 07:16:56,1090,sofyan ali syahbana,001-826-383-8954x5431,sofyan_ali_syahbana@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,63900,trs-29fc5128-b092-4b0d-b5e5-355af93d814c
1091,2023-11-03 07:16:55,2023-11-03 07:16:55,1091,nur aida dwi ramadhani,(958)997-4310x6616,nur_aida_dwi_ramadhani@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,55500,trs-ae0da817-6c20-4f8f-a92b-b1f782ef3b29
1092,2023-11-03 07:16:55,2023-11-03 07:16:55,1092,arsy muhammad al habsy,480-200-6571,arsy_muhammad_al_habsy@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,551500,trs-da3337b4-97ee-47c4-8e0e-3b77637b9f5e
1093,2023-11-03 07:16:55,2023-11-03 07:16:55,1093,m. zaenuri,276.251.2597,m._zaenuri@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,559500,trs-c872c653-b6b4-48be-8e28-cf3e7ed2a8fd
1094,2023-11-03 07:16:55,2023-11-03 07:16:55,1094,tri murtini,878.209.0354,tri_murtini@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,141500,trs-b94be2a3-fb07-4054-97fe-97e721258326
1095,2023-11-03 07:16:55,2023-11-03 07:16:55,1095,leny faridhotul mutmaini,+1-793-943-1436,leny_faridhotul_mutmaini@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,188000,trs-2b719487-6d60-40ee-aaf8-e53a9aac8a6e
1096,2023-11-03 07:16:55,2023-11-03 07:16:55,1096,azizah hanifatur rahma,001-788-505-5809x1827,azizah_hanifatur_rahma@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,3038000,trs-cd2cc439-3aaf-4973-80ba-1309f0e13d0a
1097,2023-11-03 07:16:55,2023-11-03 07:16:55,1097,ahmad hasinul fikqih,(574)294-2889x2865,ahmad_hasinul_fikqih@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,302000,trs-56f0aee1-e6c4-4ec8-8482-d298605dc6c5
1098,2023-11-03 07:16:55,2023-11-03 07:16:55,1098,annida hasnaul atika,677-376-5260,annida_hasnaul_atika@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,230000,trs-ec1e7ff2-86c6-4c32-8504-3dc4cbb01da4
1099,2023-11-03 07:16:55,2023-11-03 07:16:55,1099,jalal,442-798-6084x96146,jalal@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,258000,trs-a7d316a7-b8f3-448e-8f3a-a5084e43ae49
1100,2023-11-03 07:16:55,2023-11-03 07:16:55,1100,supri ani,690-226-3426x608,supri_ani@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,314000,trs-b6409821-8bfb-4437-8f21-2e8b50cece6c
1101,2023-11-03 07:16:55,2023-11-03 07:16:55,1101,muhammad rikza rohmana,+1-429-699-5707x0514,muhammad_rikza_rohmana@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,109000,trs-3a69b8cc-1ce9-4c3b-a7cf-e98c47e7881b
1102,2023-11-03 07:16:55,2023-11-03 07:16:55,1102,aila annafi'an zaini,910-394-9123,aila_annafi'an_zaini@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,44010,trs-a5979b5f-6a66-45ee-9864-4dfb1e830e4f
1103,2023-11-03 07:16:55,2023-11-03 07:16:55,1103,novi ayu sharafina,2686275362,novi_ayu_sharafina@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,51900,trs-eb552588-f4fd-4530-b1b4-45abf53a9dcb
1104,2023-11-03 07:16:55,2023-11-03 07:16:55,1104,nova ayu sharafika,993.992.8669x980,nova_ayu_sharafika@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,134500,trs-c3e45a2d-c29b-4eed-80d0-ca6382080fa0
1105,2023-11-03 07:16:55,2023-11-03 07:16:55,1105,samsuri,866-281-4985,samsuri@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,52900,trs-2576919b-de64-4ee3-b8dd-81b73350efff
1106,2023-11-03 07:16:54,2023-11-03 07:16:54,1106,ani,(675)793-8200x385,ani@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,891700,trs-495d3cba-3435-40d0-8607-7db95e54bfb5
1107,2023-11-03 07:16:54,2023-11-03 07:16:54,1107,santi susanti,5345500461,santi_susanti@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,706000,trs-c945a755-870e-4d83-b8fe-5ecf03573e68
1108,2023-11-03 07:16:54,2023-11-03 07:16:54,1108,nyaman,9687764478,nyaman@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,105100,trs-8439d1e3-90a9-4909-8933-7926df967442
1109,2023-11-03 07:16:54,2023-11-03 07:16:54,1109,rusmiyati,+1-302-427-4992x6695,rusmiyati@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,237900,trs-0a20778f-1f88-4753-b8a0-31a326c246a2
1110,2023-11-03 07:16:54,2023-11-03 07:16:54,1110,taufik usman,(294)629-4401,taufik_usman@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,1869300,trs-b43f5f3a-9dc2-4c76-abca-9d1794228c4b
1111,2023-11-03 07:16:54,2023-11-03 07:16:54,1111,suci melia putri,001-971-349-5473x831,suci_melia_putri@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,2808000,trs-d8aeb86d-7ac7-49b8-9337-594f29879fd9
1112,2023-11-03 07:16:54,2023-11-03 07:16:54,1112,tumidjo,(660)312-6254,tumidjo@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,266000,trs-81f5eac0-352c-43ed-b171-630ec8bd3dd8
1113,2023-11-03 07:16:54,2023-11-03 07:16:54,1113,sumarni,(471)832-2657,sumarni@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,3829000,trs-a7a0463d-1c22-4b94-8ff0-cb107e2dc799
1114,2023-11-03 07:16:54,2023-11-03 07:16:54,1114,aprilia rahmawati,5978704681,aprilia_rahmawati@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,1062802,trs-e2716bcd-41d9-42bd-a7e8-1747a1c63f0e
1115,2023-11-03 07:16:54,2023-11-03 07:16:54,1115,febi ayu lestari,9445695853,febi_ayu_lestari@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,1616000,trs-2217d946-ec86-4323-a548-1792953181c7
1116,2023-11-03 07:16:54,2023-11-03 07:16:54,1116,gunawan,(509)909-4954x758,gunawan@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,118000,trs-968a1c9f-9b57-429e-b641-aabbeaa41b40
1117,2023-11-03 07:16:54,2023-11-03 07:16:54,1117,siti mudrikah,001-991-375-4383x1436,siti_mudrikah@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,138000,trs-03d3999a-b5be-498b-8d9a-2639937fc1b3
1118,2023-11-03 07:16:54,2023-11-03 07:16:54,1118,indarti,001-567-427-0080x77734,indarti@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,152000,trs-55e904cc-21ac-4611-8ed7-8c7f814eb44f
1119,2023-11-03 07:16:54,2023-11-03 07:16:54,1119,wahab maulana ramadhan,001-420-826-2380x786,wahab_maulana_ramadhan@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,25000,trs-b2f39db2-b4d8-4352-881e-d7e8dbb12709
1120,2023-11-03 07:16:54,2023-11-03 07:16:54,1120,haikal aziz kurniawan,485.990.6848,haikal_aziz_kurniawan@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,248000,trs-a0846f2b-8c07-491f-9907-9e8e9f16ccb6
1121,2023-11-03 07:16:54,2023-11-03 07:16:54,1121,ahmad tona,001-977-452-4780,ahmad_tona@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,146000,trs-bbdbf002-dd21-4309-95a7-b877e0780ecc
1122,2023-11-03 07:16:53,2023-11-03 07:16:53,1122,sutomo,(995)901-9773,sutomo@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,165000,trs-8f865d02-50a4-43b8-adee-bc2a744c7e30
1123,2023-11-03 07:16:53,2023-11-03 07:16:53,1123,mariyem,001-333-344-8755,mariyem@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,268000,trs-c96b17c3-954c-4736-9d17-db0ed9a9d8ac
1124,2023-11-03 07:16:53,2023-11-03 07:16:53,1124,setio purwanto,(788)473-6661x5302,setio_purwanto@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,166000,trs-481e8745-396e-416e-a2f2-a4150bcbf6f2
1125,2023-11-03 07:16:53,2023-11-03 07:16:53,1125,tri tugas,780-676-2364,tri_tugas@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,159000,trs-e7795599-6aa0-4856-841e-117dfda8aa6a
1126,2023-11-03 07:16:53,2023-11-03 07:16:53,1126,tumiati,+1-589-289-2860x879,tumiati@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,32900,trs-1d8e34ed-65c4-4621-8812-9c37e638d1a1
1127,2023-11-03 07:16:53,2023-11-03 07:16:53,1127,hanifatun nasyroh,+1-986-952-1345,hanifatun_nasyroh@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,106900,trs-b4fe094a-8886-428c-bcb1-702c3ac04b70
1128,2023-11-03 07:16:53,2023-11-03 07:16:53,1128,sutarman,886-807-7475x0949,sutarman@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,161900,trs-e134be65-e9f2-4fe7-922c-6414ab94bdbc
1129,2023-11-03 07:16:53,2023-11-03 07:16:53,1129,ponirah,(690)616-4993x72876,ponirah@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,152900,trs-e5d6d7b5-7d60-45be-8887-9fbadf5aa672
1130,2023-11-03 07:16:53,2023-11-03 07:16:53,1130,slamet harianto,8582149969,slamet_harianto@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,62900,trs-6b36b110-fca0-4cf8-a621-5332354a6434
1131,2023-11-03 07:16:53,2023-11-03 07:16:53,1131,sumarno,206-998-3692x0132,sumarno@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,48500,trs-00c61263-a10c-4600-9063-d2bc8f09b088
1132,2023-11-03 07:16:53,2023-11-03 07:16:53,1132,sunarti,390.494.6473,sunarti@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,559500,trs-f392a919-20df-475c-82a1-1df301325448
1133,2023-11-03 07:16:53,2023-11-03 07:16:53,1133,lukman wibowo. s,+1-460-497-3991x463,lukman_wibowo._s@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,558500,trs-d8747d06-d2a1-499d-b7a5-fe48d5eda34c
1134,2023-11-03 07:16:53,2023-11-03 07:16:53,1134,iman wahyudi,413.603.1056,iman_wahyudi@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,134500,trs-5c27970f-0d07-42d6-ae76-037a4dcaf6e6
1135,2023-11-03 07:16:53,2023-11-03 07:16:53,1135,hariyono,692-889-4011x7917,hariyono@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,196000,trs-8bd4bec5-6421-44cd-a22b-c21c000bf50b
1136,2023-11-03 07:16:53,2023-11-03 07:16:53,1136,mami hernawati,329.236.6771,mami_hernawati@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,3037000,trs-8bf70c57-a337-4520-9a4f-c41c2681cbe9
1137,2023-11-03 07:16:53,2023-11-03 07:16:53,1137,m. irfani,409.228.8539,m._irfani@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,295000,trs-4e626e8c-a331-40db-83f5-6c692efbccfa
1138,2023-11-03 07:16:53,2023-11-03 07:16:53,1138,sagiyati,(987)861-2394,sagiyati@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,238000,trs-d85f5bc1-64b9-4476-8ba7-ef22d889bd95
1139,2023-11-03 07:16:53,2023-11-03 07:16:53,1139,andi sofyan,+1-888-498-5417x674,andi_sofyan@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,257000,trs-d46b105b-ecf6-48ac-8aa6-710e11636fea
1140,2023-11-03 07:16:53,2023-11-03 07:16:53,1140,fita eviyana,+1-730-421-2869x5750,fita_eviyana@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,307000,trs-75779790-c1c4-461b-8d3c-39a53aea2d35
1141,2023-11-03 07:16:53,2023-11-03 07:16:53,1141,ahmad priyanto,842-642-6738,ahmad_priyanto@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,117000,trs-30f37254-8180-48b5-aa98-ccb6cbeaca84
1142,2023-11-03 07:16:52,2023-11-03 07:16:52,1142,hadi wagiman,264-328-7683,hadi_wagiman@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,43010,trs-4fd78d40-c5b5-46cd-b3f8-33e541747292
1143,2023-11-03 07:16:52,2023-11-03 07:16:52,1143,suparmi,227.624.4760x70259,suparmi@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,44900,trs-85b6ff70-a9de-4d44-8ddd-dddf84afda4a
1144,2023-11-03 07:16:52,2023-11-03 07:16:52,1144,sigit widianto,(644)888-2572,sigit_widianto@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,142500,trs-39f5785e-082e-4c77-9906-d15aa0938f6d
1145,2023-11-03 07:16:52,2023-11-03 07:16:52,1145,singgih adi putra,(753)758-9997x7807,singgih_adi_putra@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,51900,trs-a5263c2e-dc47-49ec-9906-8931cf3296bb
1146,2023-11-03 07:16:52,2023-11-03 07:16:52,1146,mitro panut,612-817-9572x12049,mitro_panut@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,884700,trs-d63b4b17-70f6-44c0-b2ba-4a5753b84b94
1147,2023-11-03 07:16:52,2023-11-03 07:16:52,1147,rubiyati,974-804-6334,rubiyati@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,714000,trs-32308ce2-62ce-43d3-8a6f-c6b82cf2551f
1148,2023-11-03 07:16:52,2023-11-03 07:16:52,1148,supri yanto,(241)742-6417x45536,supri_yanto@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,104100,trs-c660eee4-e111-431b-92f2-85ce4b51d773
1149,2023-11-03 07:16:52,2023-11-03 07:16:52,1149,ani paridah,7198127422,ani_paridah@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,230900,trs-c801031f-b9d9-4723-aa20-ce08d1b6d11c
1150,2023-11-03 07:16:52,2023-11-03 07:16:52,1150,nina ayu lestari,771.270.2607x55164,nina_ayu_lestari@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,1877300,trs-3977ac94-d450-4525-a3ab-9465522bbb55
1151,2023-11-03 07:16:52,2023-11-03 07:16:52,1151,tika ramawati,364.885.9719,tika_ramawati@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,2807000,trs-5c460ebe-498c-4d27-b6fd-7dc8ae3f944f
1152,2023-11-03 07:16:52,2023-11-03 07:16:52,1152,paryono,(285)274-8773x351,paryono@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,259000,trs-adeb8bb2-acc7-4e2d-83ec-462f77ca7ff8
1153,2023-11-03 07:16:52,2023-11-03 07:16:52,1153,sukatmi,(883)623-5890x632,sukatmi@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,3837000,trs-3f2041b6-1e01-4b44-b4b1-5e0f8cf6ec33
1154,2023-11-03 07:16:52,2023-11-03 07:16:52,1154,eva apriyani,(755)473-3928x84588,eva_apriyani@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,1061802,trs-ab1c8ec5-3f87-495a-b1b8-e26dbe32ddc7
1155,2023-11-03 07:16:52,2023-11-03 07:16:52,1155,asiva nur aini,+1-892-478-0647x765,asiva_nur_aini@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,1609000,trs-bfddc932-1311-4fc9-8966-6fd4817e4b06
1156,2023-11-03 07:16:52,2023-11-03 07:16:52,1156,m. amin,001-794-674-4534x7402,m._amin@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,126000,trs-9c9d2687-7d8f-48b3-bb3d-0fcc027ad5dd
1157,2023-11-03 07:16:52,2023-11-03 07:16:52,1157,salpiah,599.511.1272x259,salpiah@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,137000,trs-7892fa57-661c-4090-b813-99cae709f517
1158,2023-11-03 07:16:52,2023-11-03 07:16:52,1158,mustaqpirin,594-844-6566x112,mustaqpirin@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,145000,trs-01178ab0-a54e-48ad-bf84-597f3e751672
1159,2023-11-03 07:16:52,2023-11-03 07:16:52,1159,khairudin,+1-539-740-3354x491,khairudin@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,33000,trs-22975b01-d5b4-4525-8936-da7695a6a168
1160,2023-11-03 07:16:52,2023-11-03 07:16:52,1160,khairul ilham,001-413-932-8468x707,khairul_ilham@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,247000,trs-395a3d4e-540a-4a46-871a-8d3fdd0a27bd
1161,2023-11-03 07:16:51,2023-11-03 07:16:51,1161,yuli yanti,+1-206-913-2054x4358,yuli_yanti@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,139000,trs-07899cd4-f1ff-45b7-be33-9df34954d9ed
1162,2023-11-03 07:16:51,2023-11-03 07:16:51,1162,shela nur diana sari,(473)681-3599x4503,shela_nur_diana_sari@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,173000,trs-bcd07f65-1a71-42c6-9b7e-d6044440d7e0
1163,2023-11-03 07:16:51,2023-11-03 07:16:51,1163,lhailatul istamaroh,(851)788-3946x0479,lhailatul_istamaroh@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,267000,trs-009cab04-d5f9-4305-87d0-a4c98cc01a98
1164,2023-11-03 07:16:51,2023-11-03 07:16:51,1164,sudirman,630-459-9695x5980,sudirman@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,159000,trs-0d8712a0-e8f5-4c0d-a81f-5bcdd8ed13e9
1165,2023-11-03 07:16:51,2023-11-03 07:16:51,1165,atik winarni,(323)746-0770,atik_winarni@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,167000,trs-499deb4f-80ba-4c64-8d34-e44fe698612f
1166,2023-11-03 07:16:51,2023-11-03 07:16:51,1166,sofyan ali syahbana,(206)324-7548x997,sofyan_ali_syahbana@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,31900,trs-a2de8f19-e4e3-4d76-856d-f4c01e0025c8
1167,2023-11-03 07:16:51,2023-11-03 07:16:51,1167,nur aida dwi ramadhani,670-361-3121,nur_aida_dwi_ramadhani@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,99900,trs-54e611c2-603d-40c7-82f7-b6871225bcd3
1168,2023-11-03 07:16:51,2023-11-03 07:16:51,1168,arsy muhammad al habsy,735-740-4333x52637,arsy_muhammad_al_habsy@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,169900,trs-063d240a-db3f-4dcc-b632-c5f8960da08e
1169,2023-11-03 07:16:51,2023-11-03 07:16:51,1169,pangidoan,983-869-8688,pangidoan@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,151900,trs-bd1bed64-07ba-47c5-a8d0-fc44dafd2126
1170,2023-11-03 07:16:51,2023-11-03 07:16:51,1170,suwarni,+1-844-965-1632x174,suwarni@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,55900,trs-fed148f8-e0f9-4c92-bad9-183804ed209c
1171,2023-11-03 07:16:51,2023-11-03 07:16:51,1171,nurliani,(666)603-8614x999,nurliani@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,56500,trs-40084c2f-4369-4610-a5ca-bb1d3a0b66e2
1172,2023-11-03 07:16:51,2023-11-03 07:16:51,1172,safiq heryanto,4313310318,safiq_heryanto@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,558500,trs-7eacecb3-bdaa-4a47-b7cc-9c76e23d196b
1173,2023-11-03 07:16:51,2023-11-03 07:16:51,1173,rahmat,680.788.4203x4085,rahmat@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,551500,trs-81a2a3af-96e1-4e6a-8f05-3987e7cac30d
1174,2023-11-03 07:16:51,2023-11-03 07:16:51,1174,yunersen,001-478-201-5581x79146,yunersen@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,142500,trs-ffbc39d2-04ab-47b7-b5c6-35b5071a5589
1175,2023-11-03 07:16:50,2023-11-03 07:16:50,1175,ahmad muttakin,643-293-8173x83065,ahmad_muttakin@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,195000,trs-ba2e5f0d-d469-4848-919b-5befa773708a
1176,2023-11-03 07:16:50,2023-11-03 07:16:50,1176,badriah,718-319-7696x034,badriah@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,3030000,trs-3a16b8e1-d23b-4be6-844d-d747134cc3b5
